,train_loss
2963,-2.0577306747436523
2964,-1.928776741027832
2965,-2.0498342514038086
2966,-2.059910774230957
2967,-2.0763299465179443
2968,-1.915176272392273
2969,-2.0208470821380615
2970,-2.04891037940979
2971,-1.9954906702041626
2972,-2.0185017585754395
2973,-1.9569432735443115
2974,-1.9782668352127075
2975,-2.0049545764923096
2976,-1.9971871376037598
2977,-2.0321717262268066
2978,-2.031280994415283
2979,-2.076343059539795
2980,-2.0575666427612305
2981,-1.9495856761932373
2982,-2.0054025650024414
2983,-1.9462807178497314
2984,-1.9366134405136108
2985,-2.028095245361328
2986,-1.9831784963607788
2987,-1.9800349473953247
2988,-2.0338857173919678
2989,-1.936733365058899
2990,-2.030559778213501
2991,-2.0147275924682617
2992,-1.9699831008911133
2993,-1.9978492259979248
2994,-2.0618979930877686
2995,-1.9407546520233154
2996,-1.9201234579086304
2997,-1.9888341426849365
2998,-1.9244006872177124
2999,-1.9470702409744263
3000,-2.0098206996917725
3001,-2.066840410232544
3002,-2.0225884914398193
3003,-1.9854933023452759
3004,-2.1026315689086914
3005,-2.0296263694763184
3006,-1.9471477270126343
3007,-1.9886500835418701
3008,-2.0196876525878906
3009,-1.9623005390167236
3010,-2.011568546295166
3011,-2.051304578781128
3012,-2.071526050567627
3013,-2.0298092365264893
3014,-1.9513845443725586
3015,-2.0212690830230713
3016,-2.061246156692505
3017,-2.0842885971069336
3018,-2.0406453609466553
3019,-1.9879989624023438
3020,-1.9606119394302368
3021,-1.8905842304229736
3022,-2.033414363861084
3023,-1.9656037092208862
3024,-2.0370397567749023
3025,-2.0205090045928955
3026,-2.041239023208618
3027,-2.044825792312622
3028,-2.023186445236206
3029,-2.0053110122680664
3030,-2.0000765323638916
3031,-2.035407781600952
3032,-2.03823184967041
3033,-2.0784294605255127
3034,-2.0309112071990967
3035,-1.9862912893295288
3036,-2.0013914108276367
3037,-1.994706392288208
3038,-2.0461182594299316
3039,-1.9782923460006714
3040,-2.014054775238037
3041,-2.0247669219970703
3042,-1.9354441165924072
3043,-2.0221967697143555
3044,-2.0245227813720703
3045,-2.031601905822754
3046,-1.9753756523132324
3047,-1.9749447107315063
3048,-1.9643619060516357
3049,-2.060502290725708
3050,-2.014176368713379
3051,-1.9457741975784302
3052,-2.0288031101226807
3053,-1.95984947681427
3054,-1.9685050249099731
3055,-1.9274730682373047
3056,-2.0231757164001465
3057,-1.9225045442581177
3058,-1.987393856048584
3059,-1.94503653049469
3060,-2.0482070446014404
3061,-1.9649555683135986
3062,-2.0598769187927246
3063,-2.0504050254821777
3064,-2.0474042892456055
3065,-1.9527724981307983
3066,-2.023242235183716
3067,-2.000633955001831
3068,-2.0025625228881836
3069,-1.8935000896453857
3070,-1.9538275003433228
3071,-2.0201199054718018
3072,-1.961612582206726
3073,-2.035010814666748
3074,-2.06618332862854
3075,-2.0053906440734863
3076,-2.0022988319396973
3077,-1.9805843830108643
3078,-2.0537970066070557
3079,-2.1109323501586914
3080,-2.059683322906494
3081,-1.9175443649291992
3082,-2.039395809173584
3083,-2.002136468887329
3084,-1.9802569150924683
3085,-1.996025800704956
3086,-1.965930461883545
3087,-1.9498955011367798
3088,-2.0113210678100586
3089,-1.9874093532562256
3090,-2.012824773788452
3091,-2.0279757976531982
3092,-1.999222755432129
3093,-1.980811595916748
3094,-2.04407000541687
3095,-2.023920774459839
3096,-1.9505163431167603
3097,-2.0458812713623047
3098,-2.014101982116699
3099,-1.9565799236297607
3100,-1.9914939403533936
3101,-2.023181438446045
3102,-2.0267906188964844
3103,-1.9515380859375
3104,-1.963502049446106
3105,-1.9302279949188232
3106,-1.9293146133422852
3107,-2.0161635875701904
3108,-2.015078067779541
3109,-1.9595009088516235
3110,-2.0999159812927246
3111,-1.9486801624298096
3112,-1.9447747468948364
3113,-2.062783718109131
3114,-1.9587910175323486
3115,-1.9019817113876343
3116,-2.004375696182251
3117,-1.9143508672714233
3118,-1.9381945133209229
3119,-1.9227941036224365
3120,-2.0110716819763184
3121,-1.9950602054595947
3122,-2.056142568588257
3123,-1.9670937061309814
3124,-1.9802656173706055
3125,-1.9954427480697632
3126,-2.035661220550537
3127,-1.9043906927108765
3128,-1.9692490100860596
3129,-1.9782402515411377
3130,-2.0281286239624023
3131,-2.0165467262268066
3132,-2.000868797302246
3133,-2.0295042991638184
3134,-2.0148911476135254
3135,-2.0166916847229004
3136,-2.011467218399048
3137,-2.077112913131714
3138,-2.0602211952209473
3139,-2.0565316677093506
3140,-1.967306137084961
3141,-1.9886207580566406
3142,-1.9866969585418701
3143,-2.0032732486724854
3144,-2.076679229736328
3145,-1.9961044788360596
3146,-1.9842512607574463
3147,-2.0278823375701904
3148,-2.054313898086548
3149,-2.040839910507202
3150,-2.0625686645507812
3151,-1.9979650974273682
3152,-2.038909912109375
3153,-1.9964100122451782
3154,-1.951041579246521
3155,-1.9891512393951416
3156,-2.046623468399048
3157,-2.009082317352295
3158,-1.888368844985962
3159,-2.0291855335235596
3160,-2.0267086029052734
3161,-2.0005149841308594
3162,-2.064215898513794
3163,-1.9718565940856934
3164,-2.0235190391540527
3165,-2.0044384002685547
3166,-2.097294330596924
3167,-2.0453569889068604
3168,-2.0731279850006104
3169,-2.0585198402404785
3170,-1.967717170715332
3171,-2.0305306911468506
3172,-2.024437665939331
3173,-1.9458173513412476
3174,-1.9992859363555908
3175,-2.0440642833709717
3176,-2.0139107704162598
3177,-2.004356622695923
3178,-2.0435431003570557
3179,-1.992246389389038
3180,-1.9937046766281128
3181,-2.016561508178711
3182,-2.0585005283355713
3183,-2.0111007690429688
3184,-2.0266730785369873
3185,-2.088287353515625
3186,-1.9927334785461426
3187,-1.9992129802703857
3188,-1.9977880716323853
3189,-2.052028179168701
3190,-1.9693639278411865
3191,-1.8681458234786987
3192,-2.0970308780670166
3193,-2.027662754058838
3194,-2.0137641429901123
3195,-1.9997968673706055
3196,-2.08659029006958
3197,-2.0190534591674805
3198,-2.073122501373291
3199,-2.0933122634887695
3200,-2.0249080657958984
3201,-2.018061876296997
3202,-2.095231056213379
3203,-2.0142924785614014
3204,-1.9764347076416016
3205,-2.043180465698242
3206,-2.0104949474334717
3207,-2.0007660388946533
3208,-2.010511875152588
3209,-2.0301804542541504
3210,-2.001467704772949
3211,-2.086099624633789
3212,-2.0178167819976807
3213,-2.075667142868042
3214,-1.961606502532959
3215,-2.0747146606445312
3216,-2.0695347785949707
3217,-2.012120246887207
3218,-2.0206427574157715
3219,-1.9636876583099365
3220,-1.9814735651016235
3221,-2.013983964920044
3222,-2.0026540756225586
3223,-2.018125534057617
3224,-2.036757469177246
3225,-1.981877326965332
3226,-2.000148057937622
3227,-1.9846181869506836
3228,-1.898215651512146
3229,-1.968416690826416
3230,-2.0389981269836426
3231,-2.0070419311523438
3232,-2.0457544326782227
3233,-1.975294589996338
3234,-2.035277843475342
3235,-2.0106892585754395
3236,-2.053631544113159
3237,-2.016770839691162
3238,-1.9952218532562256
3239,-2.1057794094085693
3240,-1.9887081384658813
3241,-2.0049757957458496
3242,-2.0962648391723633
3243,-1.968627691268921
3244,-1.9998613595962524
3245,-2.1101133823394775
3246,-1.988994836807251
3247,-1.9850094318389893
3248,-2.0160539150238037
3249,-1.9745182991027832
3250,-1.9884788990020752
3251,-2.053687334060669
3252,-2.065944194793701
3253,-2.0505237579345703
3254,-1.9988961219787598
3255,-2.0432751178741455
3256,-1.9910153150558472
3257,-2.0477116107940674
3258,-2.0712153911590576
3259,-1.9939460754394531
3260,-2.0077669620513916
3261,-2.0302867889404297
3262,-2.016160249710083
3263,-1.8746228218078613
3264,-2.042156934738159
3265,-2.003720760345459
3266,-1.9593762159347534
3267,-2.0206050872802734
3268,-1.993237018585205
3269,-2.020801067352295
3270,-2.0311832427978516
3271,-2.0687992572784424
3272,-1.999526858329773
3273,-2.0099477767944336
3274,-2.074507236480713
3275,-1.9529814720153809
3276,-2.026862859725952
3277,-1.96842622756958
3278,-2.0960214138031006
3279,-1.9758670330047607
3280,-1.9912574291229248
3281,-2.036330223083496
3282,-2.014394521713257
3283,-2.0378787517547607
3284,-1.9144566059112549
3285,-1.9701787233352661
3286,-1.9789247512817383
3287,-2.0227551460266113
3288,-1.9849061965942383
3289,-2.038100004196167
3290,-2.0589261054992676
3291,-2.0585014820098877
3292,-1.9849069118499756
3293,-2.089399814605713
3294,-1.9568402767181396
3295,-2.0087153911590576
3296,-2.0324838161468506
3297,-2.0201473236083984
3298,-2.0456457138061523
3299,-2.1131174564361572
3300,-2.049933671951294
3301,-2.0083022117614746
3302,-2.069380521774292
3303,-2.0488507747650146
3304,-2.0415706634521484
3305,-2.0161972045898438
3306,-1.9775962829589844
3307,-2.111302375793457
3308,-2.027646541595459
3309,-2.0320115089416504
3310,-2.0053858757019043
3311,-2.1067306995391846
3312,-2.0494890213012695
3313,-2.008559465408325
3314,-2.0598771572113037
3315,-2.0404891967773438
3316,-1.997504472732544
3317,-2.0437026023864746
3318,-2.014906883239746
3319,-2.0227744579315186
3320,-1.9970897436141968
3321,-2.034470558166504
3322,-2.020789623260498
3323,-2.007723808288574
3324,-2.0476510524749756
3325,-2.078248977661133
3326,-2.0160818099975586
3327,-2.0850441455841064
3328,-2.0079660415649414
3329,-2.0562260150909424
3330,-1.979910135269165
3331,-1.9850842952728271
3332,-1.9943349361419678
3333,-1.9962178468704224
3334,-2.04192852973938
3335,-2.0030570030212402
3336,-2.0102946758270264
3337,-2.070690393447876
3338,-2.055978536605835
3339,-2.0574357509613037
3340,-2.0571706295013428
3341,-1.9505952596664429
3342,-1.9870764017105103
3343,-2.014662742614746
3344,-2.060849905014038
3345,-2.057596206665039
3346,-2.0621819496154785
3347,-2.047391653060913
3348,-2.026212453842163
3349,-2.0174643993377686
3350,-2.0571413040161133
3351,-1.9834212064743042
3352,-2.080848217010498
3353,-2.054569721221924
3354,-1.9604551792144775
3355,-1.9569852352142334
3356,-2.000797986984253
3357,-1.9892594814300537
3358,-1.9307186603546143
3359,-1.9919672012329102
3360,-2.0205039978027344
3361,-1.9704697132110596
3362,-1.973301887512207
3363,-1.999962329864502
3364,-1.976392149925232
3365,-2.044975757598877
3366,-2.0390167236328125
3367,-1.9652522802352905
3368,-2.0385196208953857
3369,-2.0172035694122314
3370,-1.9664299488067627
3371,-2.0247578620910645
3372,-2.064592123031616
3373,-2.013702869415283
3374,-2.0631299018859863
3375,-2.082735061645508
3376,-2.0008351802825928
3377,-2.0382814407348633
3378,-2.0389623641967773
3379,-2.0306644439697266
3380,-2.053637742996216
3381,-2.0135321617126465
3382,-2.1003317832946777
3383,-2.0409228801727295
3384,-1.98838210105896
3385,-1.9231104850769043
3386,-2.1107397079467773
3387,-1.9618010520935059
3388,-2.0444650650024414
3389,-2.02432918548584
3390,-1.9367785453796387
3391,-1.945429801940918
3392,-2.066741466522217
3393,-2.009188175201416
3394,-2.0609569549560547
3395,-2.0249805450439453
3396,-2.0368759632110596
3397,-2.0561764240264893
3398,-2.0903244018554688
3399,-2.0830094814300537
3400,-2.048210620880127
3401,-2.0143706798553467
3402,-1.9064092636108398
3403,-2.0933732986450195
3404,-1.9518678188323975
3405,-2.020395040512085
3406,-2.0197339057922363
3407,-1.9817299842834473
3408,-1.9815583229064941
3409,-2.0626330375671387
3410,-2.025179147720337
3411,-2.1077916622161865
3412,-2.0156760215759277
3413,-1.902931809425354
3414,-2.0467631816864014
3415,-2.0163917541503906
3416,-2.0260326862335205
3417,-2.0608530044555664
3418,-2.0029454231262207
3419,-2.008070707321167
3420,-2.049907922744751
3421,-2.0045440196990967
3422,-2.0175058841705322
3423,-1.963794231414795
3424,-2.0322790145874023
3425,-1.997961401939392
3426,-2.017023801803589
3427,-2.0702943801879883
3428,-1.9460910558700562
3429,-1.9601590633392334
3430,-2.0378499031066895
3431,-2.067568778991699
3432,-1.9966256618499756
3433,-1.9991958141326904
3434,-2.027207136154175
3435,-2.0582971572875977
3436,-2.0466256141662598
3437,-2.0207369327545166
3438,-1.9468748569488525
3439,-2.053762435913086
3440,-1.8951685428619385
3441,-2.0724470615386963
3442,-2.0495481491088867
3443,-2.0347187519073486
3444,-2.0181798934936523
3445,-2.016010046005249
3446,-2.0489041805267334
3447,-2.0549204349517822
3448,-2.0035552978515625
3449,-2.0224831104278564
3450,-2.000973701477051
3451,-2.0273337364196777
3452,-2.0612099170684814
3453,-2.0627031326293945
3454,-2.0598418712615967
3455,-2.0098800659179688
3456,-2.0501809120178223
3457,-2.049229621887207
3458,-1.9892809391021729
3459,-2.0898640155792236
3460,-2.1043906211853027
3461,-1.944075107574463
3462,-2.1339521408081055
3463,-2.090054750442505
3464,-2.0623626708984375
3465,-2.0795860290527344
3466,-2.000387191772461
3467,-2.0207977294921875
3468,-1.943500280380249
3469,-2.006901264190674
3470,-2.0192360877990723
3471,-2.0900497436523438
3472,-2.0011754035949707
3473,-1.920710563659668
3474,-2.1075236797332764
3475,-2.0354723930358887
3476,-2.000040054321289
3477,-2.0607423782348633
3478,-2.0349597930908203
3479,-2.0059096813201904
3480,-2.100512742996216
3481,-2.006913661956787
3482,-2.029250144958496
3483,-1.8907114267349243
3484,-1.9579261541366577
3485,-2.0274033546447754
3486,-2.0227315425872803
3487,-1.882719874382019
3488,-1.9415823221206665
3489,-1.970603108406067
3490,-1.983475685119629
3491,-2.0416100025177
3492,-2.0276896953582764
3493,-2.0230350494384766
3494,-2.0287554264068604
3495,-2.014814853668213
3496,-1.9124536514282227
3497,-2.0311858654022217
3498,-2.108290672302246
3499,-1.97163987159729
3500,-1.9785431623458862
3501,-2.001422882080078
3502,-1.9601637125015259
3503,-1.9606528282165527
3504,-2.0526211261749268
3505,-1.7878036499023438
3506,-1.9978889226913452
3507,-2.0315136909484863
3508,-2.0395350456237793
3509,-1.9850527048110962
3510,-2.032576560974121
3511,-1.9480293989181519
3512,-1.9995840787887573
3513,-2.0769107341766357
3514,-1.9874755144119263
3515,-1.9749308824539185
3516,-1.9706934690475464
3517,-1.9743613004684448
3518,-2.0498945713043213
3519,-1.9866230487823486
3520,-1.9531306028366089
3521,-1.9787406921386719
3522,-2.097050666809082
3523,-1.9740188121795654
3524,-2.0064353942871094
3525,-2.0276050567626953
3526,-1.960166573524475
3527,-1.9791994094848633
3528,-2.06019926071167
3529,-1.93477463722229
3530,-2.0853464603424072
3531,-2.0370893478393555
3532,-1.965634822845459
3533,-2.0458459854125977
3534,-2.036461591720581
3535,-1.9801603555679321
3536,-2.0358572006225586
3537,-2.0575199127197266
3538,-2.095607280731201
3539,-2.054892063140869
3540,-2.041914939880371
3541,-2.043475389480591
3542,-2.027963638305664
3543,-2.0188989639282227
3544,-2.05298113822937
3545,-2.0503640174865723
3546,-2.0127017498016357
3547,-2.0276541709899902
3548,-2.0675699710845947
3549,-2.137319326400757
3550,-2.063631534576416
3551,-2.0063893795013428
3552,-2.0317678451538086
3553,-2.0190436840057373
3554,-2.0547916889190674
3555,-2.0440731048583984
3556,-2.105473518371582
3557,-2.1057486534118652
3558,-2.0609817504882812
3559,-2.062534809112549
3560,-2.063203811645508
3561,-1.995124101638794
3562,-2.0795159339904785
3563,-2.0805630683898926
3564,-2.0456268787384033
3565,-2.0609347820281982
3566,-2.0432698726654053
3567,-2.0560574531555176
3568,-1.944271206855774
3569,-2.035628318786621
3570,-2.038133144378662
3571,-2.055415630340576
3572,-2.0458927154541016
3573,-2.0598437786102295
3574,-2.0290374755859375
3575,-2.0097899436950684
3576,-2.063534736633301
3577,-2.0593695640563965
3578,-2.053166151046753
3579,-1.971780776977539
3580,-2.0600361824035645
3581,-1.926434874534607
3582,-1.9954415559768677
3583,-1.993386149406433
3584,-2.0394065380096436
3585,-2.0673158168792725
3586,-2.0481557846069336
3587,-2.0350537300109863
3588,-2.0407862663269043
3589,-2.1156837940216064
3590,-1.9506176710128784
3591,-2.034444570541382
3592,-2.0430963039398193
3593,-1.9984548091888428
3594,-1.9996305704116821
3595,-1.9408518075942993
3596,-2.041945219039917
3597,-2.085549831390381
3598,-2.0994441509246826
3599,-1.9752470254898071
3600,-2.0392003059387207
3601,-1.9497275352478027
3602,-1.9586619138717651
3603,-1.928259015083313
3604,-2.072094678878784
3605,-2.013608694076538
3606,-2.0195116996765137
3607,-1.9390990734100342
3608,-2.042316198348999
3609,-2.061065196990967
3610,-2.0926005840301514
3611,-1.991936206817627
3612,-2.0218124389648438
3613,-2.0620901584625244
3614,-1.996672511100769
3615,-1.9938390254974365
3616,-2.0587289333343506
3617,-2.038884401321411
3618,-2.082547426223755
3619,-2.0659756660461426
3620,-2.0420119762420654
3621,-2.017073392868042
3622,-2.090719223022461
3623,-2.0666868686676025
3624,-2.007251262664795
3625,-2.040478467941284
3626,-2.0585134029388428
3627,-2.031175136566162
3628,-2.0767180919647217
3629,-2.021214485168457
3630,-2.0658202171325684
3631,-2.057839870452881
3632,-2.042996883392334
3633,-2.038092851638794
3634,-2.084652900695801
3635,-2.1075398921966553
3636,-2.043452501296997
3637,-2.0300517082214355
3638,-2.08762264251709
3639,-1.9723708629608154
3640,-2.05785870552063
3641,-2.0658137798309326
3642,-2.075706720352173
3643,-2.0547897815704346
3644,-2.076601266860962
3645,-2.049969434738159
3646,-2.07149076461792
3647,-2.0063323974609375
3648,-2.050741672515869
3649,-2.0281553268432617
3650,-2.025063991546631
3651,-2.004120111465454
3652,-1.8434818983078003
3653,-2.051582098007202
3654,-2.028425693511963
3655,-2.0580008029937744
3656,-2.0774426460266113
3657,-2.0434987545013428
3658,-2.079922914505005
3659,-2.060232400894165
3660,-2.002906322479248
3661,-2.0489327907562256
3662,-2.0275073051452637
3663,-2.0665829181671143
3664,-2.0260157585144043
3665,-2.087822914123535
3666,-1.9422087669372559
3667,-2.099569082260132
3668,-2.0486392974853516
3669,-2.038295269012451
3670,-2.1010043621063232
3671,-1.9536640644073486
3672,-2.023162841796875
3673,-2.017650604248047
3674,-2.0756349563598633
3675,-2.0277552604675293
3676,-2.0615196228027344
3677,-2.0617611408233643
3678,-2.09130597114563
3679,-2.083148717880249
3680,-2.0320377349853516
3681,-2.0443215370178223
3682,-2.0726046562194824
3683,-2.075676441192627
3684,-2.0180563926696777
3685,-2.0663163661956787
3686,-2.011636972427368
3687,-2.0429160594940186
3688,-1.9954094886779785
3689,-2.0353493690490723
3690,-2.045091152191162
3691,-2.0741448402404785
3692,-2.029412031173706
3693,-2.024644374847412
3694,-2.087662935256958
3695,-2.102781057357788
3696,-2.019779682159424
3697,-2.041043281555176
3698,-1.9573969841003418
3699,-2.0028223991394043
3700,-2.0578575134277344
3701,-2.0374386310577393
3702,-2.103533983230591
3703,-2.0850489139556885
3704,-2.000178337097168
3705,-2.0263476371765137
3706,-2.1099696159362793
3707,-2.016798257827759
3708,-2.040667772293091
3709,-1.9997882843017578
3710,-2.0509300231933594
3711,-2.0219764709472656
3712,-2.0764801502227783
3713,-2.0031232833862305
3714,-2.0132014751434326
3715,-2.0317490100860596
3716,-2.0640869140625
3717,-2.0058512687683105
3718,-2.073486804962158
3719,-1.9890491962432861
3720,-1.9888430833816528
3721,-1.9983958005905151
3722,-2.05551815032959
3723,-2.0204262733459473
3724,-2.0016558170318604
3725,-2.054675340652466
3726,-2.0017507076263428
3727,-2.056182861328125
3728,-2.0092687606811523
3729,-1.9820125102996826
3730,-2.093975067138672
3731,-2.025916576385498
3732,-2.0706305503845215
3733,-2.061522960662842
3734,-2.0545687675476074
3735,-2.1159539222717285
3736,-2.04707932472229
3737,-1.991901159286499
3738,-1.9905520677566528
3739,-2.018226385116577
3740,-1.9914216995239258
3741,-1.9686528444290161
3742,-2.0561139583587646
3743,-1.992994785308838
3744,-2.0598204135894775
3745,-2.048273801803589
3746,-2.0628371238708496
3747,-2.0697333812713623
3748,-2.112917423248291
3749,-2.05643367767334
3750,-2.068702220916748
3751,-2.0619425773620605
3752,-2.0860655307769775
3753,-2.005373001098633
3754,-2.023446798324585
3755,-2.1133759021759033
3756,-1.9025589227676392
3757,-2.021150827407837
3758,-1.9910249710083008
3759,-2.0384304523468018
3760,-2.0528602600097656
3761,-1.9693814516067505
3762,-2.0387730598449707
3763,-2.0111825466156006
3764,-2.01688551902771
3765,-2.05719256401062
3766,-2.0932397842407227
3767,-2.056203603744507
3768,-2.1147992610931396
3769,-2.0751612186431885
3770,-2.0394134521484375
3771,-2.051346778869629
3772,-2.056953191757202
3773,-2.058622360229492
3774,-2.03289794921875
3775,-2.0487496852874756
3776,-2.038419246673584
3777,-1.9806134700775146
3778,-2.072648525238037
3779,-2.0689783096313477
3780,-1.9754862785339355
3781,-2.0825092792510986
3782,-2.0820493698120117
3783,-2.080331325531006
3784,-2.0394935607910156
3785,-2.088853359222412
3786,-1.9137380123138428
3787,-2.0243442058563232
3788,-2.0621747970581055
3789,-1.9926835298538208
3790,-2.054328441619873
3791,-2.037040948867798
3792,-2.043119192123413
3793,-2.0623364448547363
3794,-2.031728506088257
3795,-2.060770273208618
3796,-2.051126480102539
3797,-1.9968425035476685
3798,-1.9955488443374634
3799,-2.047238826751709
3800,-2.037346124649048
3801,-2.1157748699188232
3802,-2.02144718170166
3803,-2.107064723968506
3804,-2.002448081970215
3805,-2.0859851837158203
3806,-1.9940121173858643
3807,-2.082435369491577
3808,-2.0270533561706543
3809,-2.090041399002075
3810,-2.037858247756958
3811,-1.99675452709198
3812,-2.044379234313965
3813,-2.057516098022461
3814,-2.037551164627075
3815,-2.0319747924804688
3816,-2.03346848487854
3817,-1.9962501525878906
3818,-2.0495221614837646
3819,-1.9417517185211182
3820,-2.0660579204559326
3821,-2.0015079975128174
3822,-1.9352376461029053
3823,-2.0322751998901367
3824,-2.0382981300354004
3825,-2.024230718612671
3826,-2.0793187618255615
3827,-1.9830363988876343
3828,-2.077472686767578
3829,-2.0557539463043213
3830,-2.0818724632263184
3831,-2.0875186920166016
3832,-2.067281484603882
3833,-2.090156316757202
3834,-1.9202897548675537
3835,-2.061727285385132
3836,-2.080331802368164
3837,-2.0732979774475098
3838,-2.0367302894592285
3839,-2.1187851428985596
3840,-2.0387699604034424
3841,-2.007448673248291
3842,-2.0707015991210938
3843,-2.058530330657959
3844,-2.02099347114563
3845,-2.059729814529419
3846,-2.0553414821624756
3847,-2.0450799465179443
3848,-2.0591862201690674
3849,-2.013152599334717
3850,-2.1150732040405273
3851,-2.041529655456543
3852,-2.0476279258728027
3853,-2.0466971397399902
3854,-2.063983917236328
3855,-1.9940991401672363
3856,-2.0429913997650146
3857,-2.0671546459198
3858,-2.0987846851348877
3859,-2.034477710723877
3860,-2.092357635498047
3861,-2.041139602661133
3862,-2.021250009536743
3863,-2.0864479541778564
3864,-2.0444118976593018
3865,-2.010150671005249
3866,-2.105970859527588
3867,-1.9867675304412842
3868,-2.051443338394165
3869,-2.018930435180664
3870,-2.076805353164673
3871,-2.0609683990478516
3872,-2.0599722862243652
3873,-1.9686787128448486
3874,-2.04870867729187
3875,-2.0845842361450195
3876,-2.041375160217285
3877,-2.0061378479003906
3878,-2.0216472148895264
3879,-2.02541184425354
3880,-1.9351835250854492
3881,-2.1062912940979004
3882,-1.9801759719848633
3883,-2.0504956245422363
3884,-2.086210012435913
3885,-2.0279250144958496
3886,-2.031597852706909
3887,-1.9869378805160522
3888,-2.045212745666504
3889,-2.0390841960906982
3890,-2.0599727630615234
3891,-2.074679374694824
3892,-2.0730903148651123
3893,-1.9914641380310059
3894,-2.0563199520111084
3895,-1.9565012454986572
3896,-2.034823417663574
3897,-2.053135395050049
3898,-2.044429302215576
3899,-2.0557761192321777
3900,-1.9449515342712402
3901,-2.0330824851989746
3902,-2.070491075515747
3903,-1.9375953674316406
3904,-2.1347217559814453
3905,-2.0173654556274414
3906,-2.0701732635498047
3907,-2.0728354454040527
3908,-2.0874695777893066
3909,-2.047673225402832
3910,-2.070650339126587
3911,-2.0502755641937256
3912,-1.999584436416626
3913,-2.0352623462677
3914,-2.040529251098633
3915,-2.077709674835205
3916,-2.0344231128692627
3917,-1.981913447380066
3918,-2.058840036392212
3919,-2.0454518795013428
3920,-2.0387377738952637
3921,-1.9927223920822144
3922,-2.1079423427581787
3923,-2.0543904304504395
3924,-2.0508036613464355
3925,-2.031216859817505
3926,-2.017834424972534
3927,-2.0087265968322754
3928,-2.0459418296813965
3929,-2.0465586185455322
3930,-1.995609998703003
3931,-2.031160831451416
3932,-2.0165257453918457
3933,-2.0743587017059326
3934,-2.0512189865112305
3935,-2.0615739822387695
3936,-2.052690267562866
3937,-2.002856731414795
3938,-2.086521625518799
3939,-2.050766706466675
3940,-2.112663507461548
3941,-2.1156742572784424
3942,-2.0081992149353027
3943,-2.0930824279785156
3944,-2.035672903060913
3945,-2.0687289237976074
3946,-2.0754427909851074
3947,-2.0919301509857178
3948,-2.064838409423828
3949,-2.0757124423980713
3950,-2.036740779876709
3951,-2.1158430576324463
3952,-2.083125114440918
3953,-2.047445058822632
3954,-2.006199359893799
3955,-2.0695066452026367
3956,-2.091210126876831
3957,-2.092165231704712
3958,-2.0490806102752686
3959,-2.016540288925171
3960,-2.0502171516418457
3961,-2.066237449645996
3962,-2.043459177017212
3963,-2.0487000942230225
3964,-2.1460466384887695
3965,-2.0969088077545166
3966,-2.005756139755249
3967,-2.0190134048461914
3968,-2.1086666584014893
3969,-2.0166614055633545
3970,-2.013045310974121
3971,-2.0505361557006836
3972,-2.066314697265625
3973,-2.057554006576538
3974,-2.1168713569641113
3975,-2.0268454551696777
3976,-1.9830718040466309
3977,-1.9620201587677002
3978,-2.071418046951294
3979,-2.032221794128418
3980,-2.0223276615142822
3981,-2.0962975025177
3982,-2.028887987136841
3983,-2.0113525390625
3984,-2.0578603744506836
3985,-2.0409963130950928
3986,-2.073779344558716
3987,-2.0796844959259033
3988,-2.066709518432617
3989,-2.094606876373291
3990,-2.058971405029297
3991,-2.0496859550476074
3992,-2.0584442615509033
3993,-2.0556774139404297
3994,-2.0351526737213135
3995,-2.0492606163024902
3996,-2.0413403511047363
3997,-2.0616846084594727
3998,-2.058462142944336
3999,-2.0828146934509277
4000,-2.0439939498901367
4001,-2.0546414852142334
4002,-2.0281546115875244
4003,-2.0931344032287598
4004,-2.0676217079162598
4005,-2.078925132751465
4006,-2.014173746109009
4007,-2.0786826610565186
4008,-2.0328307151794434
4009,-2.063481569290161
4010,-2.071631908416748
4011,-2.0528500080108643
4012,-1.9857301712036133
4013,-2.099329948425293
4014,-2.0639562606811523
4015,-2.0737502574920654
4016,-2.0524280071258545
4017,-2.059526205062866
4018,-2.027452230453491
4019,-2.0797195434570312
4020,-2.0535755157470703
4021,-2.0646016597747803
4022,-2.0032849311828613
4023,-2.0703518390655518
4024,-2.0178639888763428
4025,-2.054208517074585
4026,-2.031798839569092
4027,-1.9843794107437134
4028,-2.0292909145355225
4029,-2.0631141662597656
4030,-2.069788694381714
4031,-2.036550521850586
4032,-2.0423524379730225
4033,-2.0300345420837402
4034,-2.0748965740203857
4035,-2.0418026447296143
4036,-2.0426881313323975
4037,-2.0570220947265625
4038,-1.960434079170227
4039,-1.9916343688964844
4040,-2.016545534133911
4041,-2.1284918785095215
4042,-2.0374932289123535
4043,-2.0674262046813965
4044,-1.9789612293243408
4045,-2.0735626220703125
4046,-2.046739101409912
4047,-1.9930824041366577
4048,-2.1226792335510254
4049,-2.0108842849731445
4050,-1.9650709629058838
4051,-2.073045492172241
4052,-1.9502222537994385
4053,-1.9832684993743896
4054,-2.021967887878418
4055,-2.024824857711792
4056,-2.0245468616485596
4057,-2.0488908290863037
4058,-2.029874801635742
4059,-2.060730457305908
4060,-2.0736048221588135
4061,-2.0081980228424072
4062,-2.0812489986419678
4063,-2.0620808601379395
4064,-2.108527183532715
4065,-2.0387227535247803
4066,-2.0146427154541016
4067,-2.0555226802825928
4068,-2.030106544494629
4069,-2.037670612335205
4070,-2.064281463623047
